School Year,Building Code,DBN,Location Name,Location Code,Address,Borough,Geographical District Code,Register,Building Name,# Schools,Schools in Building,Major N,Oth N,NoCrim N,Prop N,Vio N,ENGroupA,RangeA,AvgOfMajor N,AvgOfOth N,AvgOfNoCrim N,AvgOfProp N,AvgOfVio N,Borough Name,Postcode,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
2014-15,Q212,30Q212,P.S. 212,Q212,34-25 82 STREET,Q,30,788,,1,P.S. 212,0,0,0,0,0,5C,751-1000,0.46,1.65,2.77,1.17,0.75,QUEENS   ,11372,40.753078,-73.884906,3,25,283,4437128,4014430019,Jackson Heights                                                            
2014-15,Q213,26Q213,P.S. 213 The Carl Ullman School,Q213,231-02 67 AVENUE,Q,26,453,,1,P.S. 213 The Carl Ullman School,0,0,0,0,0,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS   ,11364,40.747747,-73.745747,11,23,1377,4163698,4076770001,Oakland Gardens                                                            
2014-15,Q214,25Q214,P.S. 214 Cadwallader Colden,Q214,31-15 140 STREET,Q,25,538,,1,P.S. 214 Cadwallader Colden,0,0,0,0,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11354,40.770387,-73.828617,7,20,88901,4100846,4044130020,Flushing                                                                   
2014-15,Q215,27Q215,P.S. 215 Lucretia Mott,Q215,535 BRIAR PLACE,Q,27,64,535 BRIAR PLACE CONSOLIDATED LOCATION,2,P.S. 215 Lucretia Mott |  Wave Preparatory Elementary School |  535 BRIAR PLACE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS   ,11691,40.5993,-73.758206,14,31,99801,4301194,4157720031,Far Rockaway-Bayswater                                                     
2014-15,Q215,27Q362,Wave Preparatory Elementary School,Q362,535 BRIAR PLACE,Q,27,435,535 BRIAR PLACE CONSOLIDATED LOCATION,2,P.S. 215 Lucretia Mott |  Wave Preparatory Elementary School |  535 BRIAR PLACE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS   ,11691,40.5993,-73.758206,14,31,99801,4301194,4157720031,Far Rockaway-Bayswater                                                     
2014-15,Q215,,535 BRIAR PLACE CONSOLIDATED LOCATION,,535 BRIAR PLACE,Q,27,499,535 BRIAR PLACE CONSOLIDATED LOCATION,2,P.S. 215 Lucretia Mott |  Wave Preparatory Elementary School |  535 BRIAR PLACE CONSOLIDATED LOCATION,0,0,0,0,0,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS   ,11691,40.5993,-73.758206,14,31,99801,4301194,4157720031,Far Rockaway-Bayswater                                                     
2014-15,Q216,26Q216,J.H.S. 216 George J. Ryan,Q216,64-20 175 STREET,Q,26,1381,,1,J.H.S. 216 George J. Ryan,0,1,2,1,0,7C,1251-1500,0.89,3.22,5.07,2.18,1.64,QUEENS   ,11365,40.737517,-73.794031,8,24,1341,4149078,4069030001,Fresh Meadows-Utopia                                                       
2014-15,Q217,28Q217,J.H.S. 217 Robert A. Van Wyck,Q217,85-05 144 STREET,Q,28,1606,,1,J.H.S. 217 Robert A. Van Wyck,2,3,3,3,2,8C,1501-1750,0.82,2.97,5.58,1.79,1.67,QUEENS   ,11435,40.710024,-73.812508,8,24,232,4208124,4097240173,Briarwood-Jamaica Hills                                                    
2014-15,Q219,25Q219,P.S. 219 Paul Klapper,Q219,144-39 GRAVETT ROAD,Q,25,649,,1,P.S. 219 Paul Klapper,0,1,0,0,1,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11367,40.735275,-73.823778,8,24,809,4448708,4065070001,Kew Gardens Hills                                                          
2014-15,Q220,28Q220,P.S. 220 Edward Mandel,Q220,62-10 108 STREET,Q,28,711,,1,P.S. 220 Edward Mandel,0,1,0,1,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11375,40.736524,-73.851455,6,29,745,4051290,4021430001,Forest Hills                                                               
2014-15,Q221,26Q221,P.S. 221 The North Hills School,Q221,57-40 MARATHON PARKWAY,Q,26,641,,1,P.S. 221 The North Hills School,0,0,0,0,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11362,40.759404,-73.731299,11,23,152901,4171759,4082760620,Douglas Manor-Douglaston-Little Neck                                       
2014-15,Q222,30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,Q222,86-15 37 AVENUE,Q,30,332,,1,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,0,0,0,0,0,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS   ,11372,40.750172,-73.880363,3,25,279,4035854,4014600034,Jackson Heights                                                            
2014-15,Q223,27Q223,P.S. 223 Lyndon B. Johnson,Q223,125-20 SUTPHIN BOULEVARD,Q,27,625,,1,P.S. 223 Lyndon B. Johnson,0,1,1,1,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11434,40.674519,-73.789399,12,28,18401,4261713,4120510001,Baisley Park                                                               
2014-15,Q225,27Q317,WATERSIDE CHILDREN'S STUDIO SCHOOL,Q317,190 BEACH 110 STREET,Q,27,459,190 BEACH 110 STREET CONSOLIDATED LOCATION,2,WATERSIDE CHILDREN'S STUDIO SCHOOL |  WATERSIDE SCHOOL FOR LEADERSHIP |  190 BEACH 110 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS   ,11694,40.580928,-73.831836,14,32,938,4303853,4161810001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      
2014-15,Q225,27Q318,WATERSIDE SCHOOL FOR LEADERSHIP,Q318,190 BEACH 110 STREET,Q,27,190,190 BEACH 110 STREET CONSOLIDATED LOCATION,2,WATERSIDE CHILDREN'S STUDIO SCHOOL |  WATERSIDE SCHOOL FOR LEADERSHIP |  190 BEACH 110 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS   ,11694,40.580928,-73.831836,14,32,938,4303853,4161810001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      
2014-15,Q225,,190 BEACH 110 STREET CONSOLIDATED LOCATION,,190 BEACH 110 STREET,Q,27,649,190 BEACH 110 STREET CONSOLIDATED LOCATION,2,WATERSIDE CHILDREN'S STUDIO SCHOOL |  WATERSIDE SCHOOL FOR LEADERSHIP |  190 BEACH 110 STREET CONSOLIDATED LOCATION,1,0,5,0,1,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11694,40.580928,-73.831836,14,32,938,4303853,4161810001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      
2014-15,Q226,27Q226,J.H.S. 226 Virgil I. Grissom,Q226,121-10 ROCKAWAY BOULEVARD,Q,27,1042,121-10 ROCKAWAY BOULEVARD CONSOLIDATED LOCATION,3,J.H.S. 226 Virgil I. Grissom | Hawtree Creek Middle School | Epic High School - South | 121-10 ROCKAWAY BOULEVARD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,6C,1001-1250,N/A,N/A,N/A,N/A,N/A,QUEENS   ,11420,40.675771,-73.816938,10,28,840,4253607,4117140100,South Ozone Park                                                           
2014-15,Q226,27Q297,Hawtree Creek Middle School,Q297,121-10 ROCKAWAY BOULEVARD,Q,27,255,121-10 ROCKAWAY BOULEVARD CONSOLIDATED LOCATION,3,J.H.S. 226 Virgil I. Grissom | Hawtree Creek Middle School | Epic High School - South | 121-10 ROCKAWAY BOULEVARD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251- 500,N/A,N/A,N/A,N/A,N/A,QUEENS   ,11420,40.675771,-73.816938,10,28,840,4253607,4117140100,South Ozone Park                                                           
2014-15,Q226,27Q314,Epic High School - South,Q314,121-10 ROCKAWAY BOULEVARD,Q,27,87,121-10 ROCKAWAY BOULEVARD CONSOLIDATED LOCATION,3,J.H.S. 226 Virgil I. Grissom | Hawtree Creek Middle School | Epic High School - South | 121-10 ROCKAWAY BOULEVARD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS   ,11420,40.675771,-73.816938,10,28,840,4253607,4117140100,South Ozone Park                                                           
2014-15,Q226,,121-10 ROCKAWAY BOULEVARD CONSOLIDATED LOCATION,,121-10 ROCKAWAY BOULEVARD,Q,27,1384,121-10 ROCKAWAY BOULEVARD CONSOLIDATED LOCATION,3,J.H.S. 226 Virgil I. Grissom | Hawtree Creek Middle School | Epic High School - South | 121-10 ROCKAWAY BOULEVARD CONSOLIDATED LOCATION,3,4,4,6,1,7C,1251-1500,0.89,3.22,5.07,2.18,1.64,QUEENS   ,11420,40.675771,-73.816938,10,28,840,4253607,4117140100,South Ozone Park                                                           
2014-15,Q227,30Q227,I.S. 227 Louis Armstrong,Q227,32-02 JUNCTION BOULEVARD,Q,30,1642,,1,I.S. 227 Louis Armstrong,0,1,0,1,0,8C,1501-1750,0.82,2.97,5.58,1.79,1.67,QUEENS   ,11369,40.758408,-73.874472,3,21,353,4034891,4014230001,East Elmhurst                                                              
2014-15,Q228,30Q228,P.S. 228 Early Childhood Magnet School of the Arts,Q228,32-63 93 STREET,Q,30,369,,1,P.S. 228 Early Childhood Magnet School of the Arts,0,0,0,0,0,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS   ,11369,40.75747,-73.875279,3,21,353,4034892,4014230057,East Elmhurst                                                              
2014-15,Q229,24Q229,P.S. 229 Emanuel Kaplan,Q229,67-25 51 ROAD,Q,24,1409,,1,P.S. 229 Emanuel Kaplan,0,0,0,0,0,7C,1251-1500,0.89,3.22,5.07,2.18,1.64,QUEENS   ,11377,40.734294,-73.897557,5,30,513,4440274,4024230001,Maspeth                                                                    
2014-15,Q230,30Q230,I.S. 230,Q230,73-10 34 AVENUE,Q,30,1078,,1,I.S. 230,0,1,1,1,0,6C,1001-1250,0.48,2.19,3.69,1.29,1,QUEENS   ,11372,40.752866,-73.893193,3,25,289,4028931,4012600001,Jackson Heights                                                            
2014-15,Q231,29Q355,Collaborative Arts Middle School,Q355,145-00 SPRINGFIELD BOULEVARD,Q,29,444,145-00 SPRINGFIELD BOULEVARD CONSOLIDATED LOCATION,2,Collaborative Arts Middle School |  Community Voices Middle School |  145-00 SPRINGFIELD BOULEVARD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS   ,11413,40.664597,-73.758748,13,31,320,4285682,4133310001,Springfield Gardens South-Brookville                                       
2014-15,Q231,29Q356,Community Voices Middle School,Q356,145-00 SPRINGFIELD BOULEVARD,Q,29,429,145-00 SPRINGFIELD BOULEVARD CONSOLIDATED LOCATION,2,Collaborative Arts Middle School |  Community Voices Middle School |  145-00 SPRINGFIELD BOULEVARD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS   ,11413,40.664597,-73.758748,13,31,320,4285682,4133310001,Springfield Gardens South-Brookville                                       
2014-15,Q231,,145-00 SPRINGFIELD BOULEVARD CONSOLIDATED LOCATION,,145-00 SPRINGFIELD BOULEVARD,Q,29,873,145-00 SPRINGFIELD BOULEVARD CONSOLIDATED LOCATION,2,Collaborative Arts Middle School |  Community Voices Middle School |  145-00 SPRINGFIELD BOULEVARD CONSOLIDATED LOCATION,1,10,8,8,2,5C,751-1000,0.46,1.65,2.77,1.17,0.75,QUEENS   ,11413,40.664597,-73.758748,13,31,320,4285682,4133310001,Springfield Gardens South-Brookville                                       
2014-15,Q232,27Q232,P.S. 232 Lindenwood,Q232,153-23 83 STREET,Q,27,1085,,1,P.S. 232 Lindenwood,0,0,0,0,0,6C,1001-1250,0.48,2.19,3.69,1.29,1,QUEENS   ,11414,40.665909,-73.851216,10,32,6202,4247454,4114450001,Lindenwood-Howard Beach                                                    
2014-15,Q234,30Q234,P.S. 234,Q234,30-15 29 STREET,Q,30,624,30-14 30 STREET CONSOLIDATED LOCATION,2,P.S. 234 |  Academy for New Americans |  30-14 30 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,QUEENS   ,11102,40.767305,-73.923246,1,22,73,4007619,4005920015,Old Astoria                                                                
2014-15,Q234,30Q235,Academy for New Americans,Q235,30-14 30 STREET,Q,30,150,30-14 30 STREET CONSOLIDATED LOCATION,2,P.S. 234 |  Academy for New Americans |  30-14 30 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS   ,11102,40.766792,-73.922589,1,22,73,4007619,4005920015,Old Astoria                                                                
2014-15,Q234,,30-14 30 STREET CONSOLIDATED LOCATION,,30-14 30 STREET,Q,30,774,30-14 30 STREET CONSOLIDATED LOCATION,2,P.S. 234 |  Academy for New Americans |  30-14 30 STREET CONSOLIDATED LOCATION,0,0,0,0,0,5C,751-1000,0.46,1.65,2.77,1.17,0.75,QUEENS   ,11102,40.766792,-73.922589,1,22,73,4007619,4005920015,Old Astoria                                                                
2014-15,Q237,25Q237,I.S. 237,Q237,46-21 COLDEN STREET,Q,25,1184,46-21 COLDEN STREET CONSOLIDATED LOCATION,2,I.S. 237 |  East-West School of International Studies |  46-21 COLDEN STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,6C,1001-1250,N/A,N/A,N/A,N/A,N/A,QUEENS   ,11355,40.749545,-73.822073,7,20,845,4116436,4051470001,Flushing                                                                   
2014-15,Q237,25Q281,East-West School of International Studies,Q281,46-21 COLDEN STREET,Q,25,666,46-21 COLDEN STREET CONSOLIDATED LOCATION,2,I.S. 237 |  East-West School of International Studies |  46-21 COLDEN STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,QUEENS   ,11355,40.749545,-73.822073,7,20,845,4116436,4051470001,Flushing                                                                   
2014-15,Q237,,46-21 COLDEN STREET CONSOLIDATED LOCATION,,46-21 COLDEN STREET,Q,25,1850,46-21 COLDEN STREET CONSOLIDATED LOCATION,2,I.S. 237 |  East-West School of International Studies |  46-21 COLDEN STREET CONSOLIDATED LOCATION,0,1,3,1,0,9C,1751-2000,0.95,3.35,6.9,2.5,1.45,QUEENS   ,11355,40.749545,-73.822073,7,20,845,4116436,4051470001,Flushing                                                                   
2014-15,Q238,29Q238,I.S. 238 - Susan B. Anthony Academy,Q238,88-15 182 STREET,Q,29,1565,,1,I.S. 238 - Susan B. Anthony Academy,4,4,2,3,5,8C,1501-1750,0.82,2.97,5.58,1.79,1.67,QUEENS   ,11423,40.713094,-73.780468,12,27,470,4212425,4099190006,Jamaica                                                                    
2014-15,Q239,24Q239,P.S. 239,Q239,17-15 WEIRFIELD STREET,Q,24,648,,1,P.S. 239,0,0,0,0,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11385,40.699149,-73.903799,5,34,553,4435561,4035610001,Ridgewood                                                                  
2014-15,Q242,25Q242,P.S. 242 Leonard P. Stavisky Early Childhood Schoo,Q242,29-66 137 STREET,Q,25,402,,1,P.S. 242 Leonard P. Stavisky Early Childhood Schoo,0,0,0,0,0,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS   ,11354,40.771265,-73.831525,7,20,88901,4462993,4043710173,Flushing                                                                   
2014-15,Q244,25Q244,The Active Learning Elementary School,Q244,137-20 FRANKLIN AVENUE,Q,25,440,,1,The Active Learning Elementary School,0,0,0,0,0,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS   ,11355,40.754654,-73.826759,7,20,79701,4541682,4051370043,Flushing                                                                   
2014-15,Q245,24Q305,Learners and Leaders,Q305,378 SENECA AVENUE,Q,24,398,,1,Learners and Leaders,0,0,0,0,0,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS   ,11385,40.707121,-73.914998,5,34,539,4538307,4034280015,Ridgewood                                                                  
2014-15,Q247,24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",Q128,69-10 65th Drive,Q,24,927,,1,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",1,0,0,1,0,5C,751-1000,0.46,1.65,2.77,1.17,0.75,QUEENS   ,11379,40.715344,-73.886215,5,30,659,4070445,4030270037,Middle Village                                                             
2014-15,Q251,29Q251,P.S. 251 Queens,Q251,144-51 ARTHUR STREET,Q,29,346,,1,P.S. 251 Queens,0,0,1,0,0,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS   ,11413,40.664218,-73.760249,13,31,320,4285682,4133310001,Springfield Gardens South-Brookville                                       
2014-15,Q253,27Q253,P.S. 253,Q253,1307 CENTRAL AVENUE,Q,27,530,,1,P.S. 253,0,0,0,0,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11691,40.60729,-73.7494,14,31,103202,4297972,4155410001,Far Rockaway-Bayswater                                                     
2014-15,Q254,27Q254,P.S. 254 - The Rosa Parks School,Q254,84-40 101 STREET,Q,27,661,,1,P.S. 254 - The Rosa Parks School,0,1,0,1,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11418,40.697961,-73.84796,9,32,24,4191296,4091770023,Richmond Hill                                                              
2014-15,Q260,24Q307,Pioneer Academy,Q307,40-20 100TH STREET,Q,24,984,,1,Pioneer Academy,0,0,0,0,0,5C,751-1000,0.46,1.65,2.77,1.17,0.75,QUEENS   ,11368,40.748838,-73.865161,4,21,407,4040271,4016080058,North Corona                                                               
2014-15,Q262,27Q306,New York City Academy for Discovery,Q306,95-16 89TH AVENUE,Q,27,480,,1,New York City Academy for Discovery,0,0,1,0,0,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS   ,11421,40.691765,-73.849006,9,32,20,4538070,4089750100,Woodhaven                                                                  
2014-15,Q263,29Q295,P.S./I.S. 295,Q295,222-14 JAMAICA AVENUE,Q,29,540,,1,P.S./I.S. 295,0,1,0,1,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11428,40.720619,-73.731997,13,23,568,4231378,4108130005,Queens Village                                                             
2014-15,Q266,26Q266,P.S. / I.S. 266,Q266,74-10 COMMONWEALTH BOULEVARD,Q,26,689,,1,P.S. / I.S. 266,0,0,1,0,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11426,40.746231,-73.727614,13,23,1567,4529900,4078700074,Bellerose                                                                  
2014-15,Q268,29Q268,PS/IS 268,Q268,92-07 175 STREET,Q,29,590,,1,PS/IS 268,0,1,0,1,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11433,40.707537,-73.785626,12,27,444,4217573,4102150001,Jamaica                                                                    
2014-15,Q269,24Q211,Elm Tree Elementary School,Q211,86-37 53RD AVENUE,Q,24,221,,1,Elm Tree Elementary School,0,0,0,0,0,2C,1-250,0.36,0.76,1.17,0.64,0.37,QUEENS   ,11373,40.735609,-73.878535,4,25,475,4064938,4028640036,Elmhurst                                                                   
2014-15,Q270,29Q270,The Gordon Parks School,Q270,233-15 MERRICK BOULEVARD,Q,29,678,,1,The Gordon Parks School,0,1,1,1,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11422,40.674831,-73.736713,13,31,618,4529511,4129730001,Laurelton                                                                  
2014-15,Q273,27Q273,P.S. 273,Q273,88-07 102ND STREET,Q,27,306,,1,P.S. 273,0,0,0,0,0,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS   ,11418,40.693606,-73.844631,9,32,28,4539360,4092880101,Richmond Hill                                                              
2014-15,Q276,28Q048,P.S. 048 William Wordsworth,Q048,108-29 155 STREET,Q,28,569,,1,P.S. 048 William Wordsworth,0,0,1,0,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11433,40.693518,-73.796727,12,28,254,4590626,4101440047,South Jamaica                                                              
2014-15,Q277,28Q182,P.S. 182 Samantha Smith,Q182,153-27 88TH AVENUE,Q,28,937,,1,P.S. 182 Samantha Smith,0,0,0,0,0,5C,751-1000,0.46,1.65,2.77,1.17,0.75,QUEENS   ,11432,40.70643,-73.803444,12,24,236,4594831,4097630023,Briarwood-Jamaica Hills                                                    
2014-15,Q280,30Q280,P.S. 280,Q280,34-20 94TH STREET,Q,30,575,,1,P.S. 280,0,0,0,0,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11372,40.754241,-73.873769,3,25,273,4541605,4014540018,Jackson Heights                                                            
2014-15,Q287,24Q330,P.S. 330,Q330,110-08 NORTHERN BOULEVARD,Q,24,572,,1,P.S. 330,0,0,0,0,0,4C,501-750,0.31,1.12,1.82,0.79,0.51,QUEENS   ,11368,40.75788,-73.859201,3,21,381,4540018,4017250001,North Corona                                                               
2014-15,Q290,24Q290,A.C.E. Academy for Scholars at the Geraldine Ferra,Q290,55-20 METROPOLITAN AVENUE,Q,24,431,,1,A.C.E. Academy for Scholars at the Geraldine Ferra,0,0,0,0,0,3C,251-500,0.27,1.11,1.38,0.8,0.48,QUEENS   ,11385,40.713022,-73.908306,5,30,595,4080234,4033650027,Ridgewood                                                                  
2014-15,Q292,30Q092,P.S. 092 Harry T. Stewart Sr.,Q092,99-01 34 AVENUE,Q,30,904,,1,P.S. 092 Harry T. Stewart Sr.,0,2,0,2,0,5C,751-1000,0.46,1.65,2.77,1.17,0.75,QUEENS   ,11368,40.755418,-73.869017,3,21,377,4042496,4017140018,North Corona                                                               
2014-15,Q313,24Q343,The Children's Lab School,Q343,45-45 42ND STREET,Q,24,135,,1,The Children's Lab School,0,0,0,0,0,2C,1-250,0.36,0.76,1.17,0.64,0.37,QUEENS   ,11104,40.742572,-73.922603,2,26,18102,4540402,4001690006,Hunters Point-Sunnyside-West Maspeth                                       
2014-15,Q316,27Q316,Queens Explorers Elementary School,Q316,90-07 101ST AVENUE,Q,27,103,,1,Queens Explorers Elementary School,0,0,0,0,0,2C,1-250,0.36,0.76,1.17,0.64,0.37,QUEENS   ,11416,40.683104,-73.850121,9,32,38,4541381,4090640031,Woodhaven                                                                  
2014-15,Q329,30Q329,East Elmhurst Community School,Q329,26-25 97TH STREET,Q,30,155,,1,East Elmhurst Community School,0,0,1,0,0,2C,1-250,0.36,0.76,1.17,0.64,0.37,QUEENS   ,11369,40.761565,-73.872242,3,21,361,4437125,4013770016,East Elmhurst                                                              
2014-15,Q400,27Q261,Voyages Prep - South Queens,Q261,156-10 BAISLEY BOULEVARD,Q,27,221,156-10 BAISLEY BOULEVARD CONSOLIDATED LOCATION,2,Voyages Prep - South Queens| August Martin High School| 156-10 BAISLEY BOULEVARD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS   ,11434,40.675633,-73.783342,12,28,294,4265978,4122610001,Springfield Gardens North                                                  
